id,name,co_authors,papers,num_co_authors,num_papers,community
135151,Antonio Rosa,"['52336', '107892', '108014', '108468', '122462', '196549', '256485', '261439', '283369', '360162', '368777', '535471', '765586', '820234', '853806', '911982', '963103', '964567', '964707', '1115864', '1144204', '1145496', '1214572', '1322952', '1417778', '1555949', '1730464', '1771151', '1771372']","['573697ac6e3b12023e68f49b', '573697ac6e3b12023e68f473', '573697ac6e3b12023e68f492', '555037687cea80f954186123', '5736978b6e3b12023e6714c6', '555036d77cea80f95415d6e7', '573697ac6e3b12023e68f48b', '573697ac6e3b12023e68f49f', '573697ac6e3b12023e68f49e', '58d83028d649053542fe4cee', '57a4e91dac44365e35c9848c', '58d83028d649053542fe4cf2', '57a4e91aac44365e35c978c7', '573697ac6e3b12023e68f4ab', '57a4e91dac44365e35c986c5', '573696086e3b12023e51c53b', '5736960b6e3b12023e51e596', '573695ff6e3b12023e5137d8', '573696076e3b12023e51ab72', '58d83028d649053542fe4cd3', '555036d47cea80f95415ba68', '58d83028d649053542fe4cce', '573697ac6e3b12023e68f4a7', '58437725ac44360f1082f7ff']",29,24,6148.0
137532,Anupama Mishra,"['164543', '1025376', '1279413', '1348752', '1384763']","['573698016e3b12023e6da13f', '5736982e6e3b12023e6ff3e4', '573696016e3b12023e515204']",5,3,7102.0
138576,Aparna Balachandra Bhat,"['319026', '340769', '481086', '925527', '1163442', '1297483', '1522221', '1825601']","['573698086e3b12023e6e00a2', '58d82fecd649053542fdc5bf']",8,2,4065.0
141842,Ariel Hamlin,"['143375', '185162', '186235', '447264', '783331', '819921', '1125888', '1149430', '1212798', '1234982', '1421599', '1573359']","['555037257cea80f954176707', '5736956b6e3b12023e4905dc', '555037687cea80f954186147', '555036db7cea80f954160489', '5736956e6e3b12023e49201c']",12,5,6148.0
147875,Arthur Nádas,"['5458', '221395', '368594', '393615', '515274', '766881', '957757', '1138902', '1148707', '1282523', '1304669', '1325324', '1377981', '1422224', '1602072']","['555037547cea80f9541810bf', '573697896e3b12023e66edd2', '573696456e3b12023e552752', '5736958b6e3b12023e4abed0', '573696516e3b12023e55e19d', '573696456e3b12023e55116a', '5736978a6e3b12023e66f988']",15,7,1349.0
148477,Artur Henrique Kronbauer,"['217915', '249691', '249694', '417054', '478722', '842949', '1268770', '1543114', '1721153', '1735344']","['5550373b7cea80f95417b4d1', '573698886e3b12023e7475af', '573698886e3b12023e74756d', '573698886e3b12023e74764a', '573698026e3b12023e6dbb0c', '573698026e3b12023e6dbb39', '573695e26e3b12023e4f7f6b', '573697756e3b12023e65c8a1', '573698886e3b12023e74761e', '573698026e3b12023e6dbb3a', '573698026e3b12023e6dbb61', '573698526e3b12023e71a0bb']",10,12,7793.0
151256,Asher M. Kach,"['63039', '134698', '216467', '343981', '350320', '803257', '851119', '886739', '1250370', '1263337', '1272653', '1395960', '1430270', '1451981', '1515258', '1586237']","['573695986e3b12023e4b7cd8', '573696766e3b12023e5825e1', '555036d37cea80f95415a5e6', '5736966f6e3b12023e57c17f', '573696266e3b12023e536a40', '573695f46e3b12023e508a83', '573695776e3b12023e49aa60', '555036d37cea80f95415a5b7', '555036d37cea80f95415a5c8', '573696266e3b12023e536c5f', '573697336e3b12023e6237ce', '573695f46e3b12023e508c10', '573696266e3b12023e536bc2']",16,13,7789.0
152279,Ashok K. Krishnamurthy,"['22825', '150323', '362271', '404293', '411679', '472693', '548362', '671233', '812321', '844992', '886027', '1082266', '1099724', '1137314', '1144581', '1230189', '1344947', '1345556', '1555949', '1572586', '1575613', '1579732', '1703750', '1730464', '1904218']","['5736986c6e3b12023e7302ed', '573696486e3b12023e555602', '573695786e3b12023e49bd2b', '573696656e3b12023e572562', '5736958b6e3b12023e4ac106', '573696326e3b12023e53fd29', '5736957d6e3b12023e49f4f0', '573696ab6e3b12023e5affbb', '573696cc6e3b12023e5cca68', '555036d77cea80f95415d9ed', '5736978a6e3b12023e66fe50', '555036d67cea80f95415cb60', '573695a46e3b12023e4c36a2', '57a4e91dac44365e35c9844f', '573696436e3b12023e5504aa', '573696436e3b12023e550225', '5736958b6e3b12023e4ac2b9']",25,17,6148.0
152777,Ashutosh Agrawal,"['159478', '159996', '937913', '1050025', '1379975', '1391894']","['5843778eac44360f10843ffc', '58d8303ad649053542fe6b4c']",6,2,7102.0
152941,Ashwani K. Rana,"['87598', '378745', '386113', '882307', '1221845', '1381253', '1381623', '1629121', '1735635']","['5736956f6e3b12023e4931fe', '573695ab6e3b12023e4c9cde', '573695fe6e3b12023e511cbb', '5736970e6e3b12023e606e75']",9,4,7102.0
155223,Atefeh Farzindar,"['127782', '179089', '388394', '393278', '448223', '480122', '485123', '485827', '486671', '514403', '584315', '771533', '1044602', '1112057', '1129783', '1226812', '1332892', '1451352', '1748890']","['573695766e3b12023e499607', '555037b37cea80f954196a1d', '573698196e3b12023e6ecb89', '573698186e3b12023e6eca97', '555036f07cea80f95416766a', '573696b16e3b12023e5b448b', '573698196e3b12023e6ecccf', '573698266e3b12023e6f7c9d', '573698256e3b12023e6f7270', '555037087cea80f95416f062', '573698196e3b12023e6ecba1']",19,11,4065.0
159478,Avadh Kishor,"['152777', '747763', '1050025', '1345101', '1379975', '1645482']","['58437789ac44360f10843f19', '5843778eac44360f10843ffc', '5843770dac44360f1082c2ce']",6,3,7102.0
159506,Avani Sharma,"['143188', '448736', '1018858', '1349894', '1379949', '1384751', '1645512']","['555037087cea80f95416f0b4', '555037237cea80f954175ad9', '573697a86e3b12023e68c93b']",7,3,7102.0
161246,Axelle Apvrille,"['11086', '363727', '418996', '728574', '1005672', '1044740', '1337117', '1400100', '1514703', '1674669', '1733585', '1734299']","['5736966b6e3b12023e57894b', '573697b16e3b12023e693e84', '573695816e3b12023e4a359c', '573695a56e3b12023e4c46a0', '573695a56e3b12023e4c46df', '573697a36e3b12023e688001', '5736983a6e3b12023e706709', '5736965c6e3b12023e568970', '573697c16e3b12023e6a21b7', '573695a56e3b12023e4c467d']",12,10,7793.0
164543,B. B. Gupta,"['11197', '18301', '81001', '87936', '120276', '137532', '160573', '444618', '462919', '1025376', '1051212', '1213309', '1216573', '1279413', '1326241', '1348752', '1375892', '1384751', '1384763', '1483148', '1499595', '1511279', '1525990', '1529815', '1540994', '1645863']","['5736965a6e3b12023e566845', '573696086e3b12023e51b13c', '573697346e3b12023e624be5', '57a4e92bac44365e35c9aa95', '573696036e3b12023e516eb4', '573695fe6e3b12023e512419', '58d82fced649053542fd7079', '5736982e6e3b12023e6ff446', '573696136e3b12023e525aa9', '573696016e3b12023e515204', '5736965d6e3b12023e569a28', '5736982e6e3b12023e6ff3e4', '57a4e908ac44365e35c95761', '5736974b6e3b12023e6366c0', '58d82fe0d649053542fd9824', '573698016e3b12023e6da13f', '573696086e3b12023e51afb3', '573695b76e3b12023e4d4622', '58d82fe8d649053542fdaf77', '58d82ff6d649053542fdd347', '573696056e3b12023e518040', '573695aa6e3b12023e4c91cf', '573696086e3b12023e51afbf', '573696876e3b12023e5929ee']",26,24,7102.0
166019,B. Goldstein,"['6586', '8618', '166348', '586664', '587371', '624997', '929601', '1279929', '1364900', '1704686', '1746431', '1767869']","['57a4e918ac44365e35c96de8', '57a4e918ac44365e35c96e2b', '57a4e918ac44365e35c96d64']",12,3,2159.0
166348,B. Hoßfeld,"['8618', '166019', '513943', '586844', '588599', '1277744', '1279929', '1283173', '1320446', '1704549', '1712007']","['57a4e918ac44365e35c96e24', '57a4e918ac44365e35c96e2b']",11,2,2159.0
169002,B. Schiemenz,"['7925', '523489', '586664', '803970', '1026111', '1318363', '1364900', '1624565', '1706681', '1745038', '1747884']","['573695ed6e3b12023e502524', '57a4e918ac44365e35c96dab']",11,2,2159.0
169888,B. Wobith,"['7925', '167880', '583028', '587371', '592620', '608168', '712690', '956178', '1204998', '1211577', '1279665', '1378345']","['57a4e918ac44365e35c96d26', '573695ed6e3b12023e5022ef']",12,2,2159.0
175196,Barbara F. Csima,"['134698', '171999', '188749', '244792', '381481', '411276', '692897', '774449', '803257', '833858', '834001', '851119', '910067', '1250370', '1395960', '1406385', '1420831', '1429859', '1451981', '1718146']","['573695f46e3b12023e508999', '573695f36e3b12023e5082e1', '573697336e3b12023e6236e3', '573696766e3b12023e5824eb', '573695f36e3b12023e50864d', '573695f46e3b12023e508f4c', '573695786e3b12023e49abb1', '58d82fd6d649053542fd80e6', '573695f46e3b12023e508dbb', '573696756e3b12023e581e99', '573697336e3b12023e623703', '573695f46e3b12023e5091eb', '573697526e3b12023e63c945', '555036db7cea80f954160e4f', '573695e46e3b12023e4fa577', '573695f46e3b12023e508c19', '573696266e3b12023e536c10', '573695f46e3b12023e5089f0', '573696576e3b12023e563ff9', '573695f36e3b12023e508592', '573696266e3b12023e536d65']",20,21,7789.0
177629,Bart Kastermans,"['236532', '702508', '809449', '863359', '906014', '1053091', '1395960', '1430270', '1586237', '1828227', '1902312']","['573696af6e3b12023e5b326f', '573696766e3b12023e582354', '573695986e3b12023e4b7de2', '573695f36e3b12023e5083c7', '573695626e3b12023e488a44', '573695606e3b12023e4877a2', '573695f46e3b12023e509101', '573695f46e3b12023e509139']",11,8,7789.0
179461,Bastian Laubner,"['112165', '137127', '188467', '200386', '804113', '1093656', '1263370', '1507903']","['5736976e6e3b12023e655b7e', '573696b36e3b12023e5b6953', '5736967c6e3b12023e587ea7', '573697dd6e3b12023e6bb487', '573696006e3b12023e513d0c', '573696ca6e3b12023e5cb18b', '573696016e3b12023e5157f9', '573696616e3b12023e56e38a', '5736976e6e3b12023e65594f']",8,9,17944.0
185135,Benjamin Fontan,"['691790', '753417', '966309', '1005672', '1183081', '1216135', '1337117', '1495482', '1658421']","['57d063adac4436735428c1d7', '573696ef6e3b12023e5ec67d', '573698126e3b12023e6e6ed7', '573697cb6e3b12023e6ab73b', '573696f56e3b12023e5f1a85', '573695d76e3b12023e4eef5a']",9,6,7793.0
185162,Benjamin Fuller,"['28059', '29044', '141842', '947621', '975203', '1136741', '1269373', '1386655', '1418505', '1421599', '1573359', '1788901']","['555037c67cea80f9541984ba', '555036ba7cea80f95414db4e', '5736973f6e3b12023e62e2a8', '5736979b6e3b12023e680da8', '5736956d6e3b12023e491946', '573696ee6e3b12023e5ec250', '555037257cea80f954176707', '57a4e8f9ac44365e35c94195', '5843775dac44360f1083c395', '5736956d6e3b12023e491648', '573696a26e3b12023e5a9861', '5736956c6e3b12023e490d80', '5736956c6e3b12023e490e3b', '5736956e6e3b12023e49201c']",12,14,6148.0
187861,Benoît Maison,"['104269', '104858', '109478', '130858', '151735', '195066', '206993', '223369', '252069', '333822', '393615', '418501', '442306', '541430', '544979', '548902', '559552', '614375', '735887', '748413', '752763', '808372', '866725', '891680', '951731', '965568', '982431', '1001737', '1083622', '1093354', '1148707', '1176969', '1277327', '1281964', '1301092', '1304669', '1310331', '1384708', '1473320', '1492903', '1501317', '1503556', '1505178', '1579795', '1626638', '1784102']","['573696706e3b12023e57c586', '5736967e6e3b12023e58a965', '5736967e6e3b12023e58ad9d', '5736977c6e3b12023e663b2d', '573697886e3b12023e66e267', '573695706e3b12023e494677', '573696fd6e3b12023e5f8c7f', '573697b46e3b12023e696ede', '573697b36e3b12023e6956a0', '573695976e3b12023e4b6a10', '5736978a6e3b12023e66f99b', '573696fd6e3b12023e5f8318', '555037557cea80f954182897', '5736958b6e3b12023e4abea4', '573697896e3b12023e66efe1', '573697006e3b12023e5faf2b', '573697b26e3b12023e6947f8', '5736978a6e3b12023e6705cf', '555037b37cea80f954196c07', '573696fc6e3b12023e5f7346', '573697886e3b12023e66ea20', '573697016e3b12023e5fb7d1', '573696456e3b12023e551c1b', '5736984d6e3b12023e715178', '555037547cea80f9541811f3', '573696fd6e3b12023e5f88b2']",46,26,1349.0
196518,Bill Arcand,"['52336', '114099', '196549', '256485', '261439', '360162', '765586', '853806', '964707', '1115864', '1163201', '1322952', '1555949', '1691012', '1730464']","['58d83028d649053542fe4d05', '57a4e91dac44365e35c98caa']",15,2,6148.0
196549,Bill Bergeron,"['52336', '107892', '108014', '108468', '114099', '122462', '135151', '196518', '256485', '261439', '283369', '360162', '368777', '765586', '853806', '963103', '964567', '964707', '1115864', '1144204', '1145496', '1163201', '1322952', '1555949', '1691012', '1730464', '1771151']","['573697ac6e3b12023e68f49b', '573697ac6e3b12023e68f473', '573697ac6e3b12023e68f492', '555037687cea80f954186123', '555036d77cea80f95415d6e7', '573697ac6e3b12023e68f48b', '573697ac6e3b12023e68f49f', '573697ac6e3b12023e68f49e', '58d83028d649053542fe4cee', '57a4e91dac44365e35c9848c', '57a4e91dac44365e35c98caa', '58d83028d649053542fe4cf2', '57a4e91aac44365e35c978c7', '573697ac6e3b12023e68f4ab', '57a4e91dac44365e35c986c5', '573696086e3b12023e51c53b', '5736960b6e3b12023e51e596', '573695ff6e3b12023e5137d8', '573696076e3b12023e51ab72', '58d83028d649053542fe4cd3', '58d83028d649053542fe4d05', '555036d47cea80f95415ba68', '58d83028d649053542fe4cce', '573697ac6e3b12023e68f4a7', '58437725ac44360f1082f7ff']",27,25,6148.0
199478,Bireswar Das,"['453350', '477651', '672776', '718934', '804113', '1050547', '1202158', '1228993', '1291907', '1298188', '1344660', '1388203', '1484000', '1507903', '1510600', '1730845', '1731579']","['58d8303fd649053542fe7d9f', '5736973c6e3b12023e62c039', '555037127cea80f954171d42', '573696a16e3b12023e5a8a52', '573697276e3b12023e619744', '573696616e3b12023e56e57f', '573696116e3b12023e524401', '573695986e3b12023e4b75bd', '5736976e6e3b12023e655747', '573696106e3b12023e52399e', '5736975c6e3b12023e64580e', '573695fa6e3b12023e50e3ef', '573695986e3b12023e4b7a2c', '555036b67cea80f95414b1d7', '573696796e3b12023e58583c', '555037d17cea80f95419b6df', '573697b06e3b12023e693081', '573697de6e3b12023e6bbdca', '573696616e3b12023e56e34a', '573697b06e3b12023e6934da', '573696106e3b12023e5237d2', '57d063d3ac443673542922f0', '5736960e6e3b12023e520ca0', '573696616e3b12023e56e2c1', '5736974a6e3b12023e635f5b', '573696626e3b12023e56e642', '573696626e3b12023e56e630', '5736976e6e3b12023e655531', '5736975c6e3b12023e645862', '573695fa6e3b12023e50e692']",17,30,17944.0
199736,Birgit Schmidt-Wesche,"['285721', '372223', '378229', '539597', '755122', '1324703', '1387895', '1422969', '1651708']","['5736954f6e3b12023e47ad2c', '5736970e6e3b12023e606daf', '573696e96e3b12023e5e7c79']",9,3,4065.0
201242,Bjørn Kjos-Hanssen,"['27077', '53279', '86755', '112590', '117973', '131231', '170388', '234265', '361966', '510909', '728361', '735643', '743958', '744602', '834001', '896597', '899676', '928125', '980649', '1046549', '1053091', '1203294', '1230453', '1300388', '1302920', '1395960', '1406385', '1506924', '1586237', '1589883', '1655863', '1770976', '1779896']","['5736967c6e3b12023e588756', '573696af6e3b12023e5b320d', '573696016e3b12023e515173', '573697336e3b12023e6235c1', '57a4e91dac44365e35c986cb', '573695fe6e3b12023e5123ce', '555037ce7cea80f95419b090', '555036f17cea80f954167d63', '555036d47cea80f95415b959', '573695f46e3b12023e508a62', '573697336e3b12023e623711', '58437722ac44360f1082f203', '555037377cea80f95417a6b7', '573695e46e3b12023e4fa709', '573696616e3b12023e56e123', '573696566e3b12023e5631b9', '573697336e3b12023e623661', '58d82fe8d649053542fdb137', '573695626e3b12023e4889f3', '573696266e3b12023e536b18', '57a4e921ac44365e35c99006', '555036d87cea80f95415eeb1', '5736961a6e3b12023e52be7a', '5736976e6e3b12023e65564d', '573696056e3b12023e5194f6', '57a4e921ac44365e35c99243', '57a4e8f9ac44365e35c945b2', '573697336e3b12023e6237e2', '58d82fecd649053542fdbf39', '573696136e3b12023e525f1b', '573695f46e3b12023e50894e', '5736966b6e3b12023e577522', '5736959c6e3b12023e4bc463', '573696766e3b12023e5822f8', '573696766e3b12023e582530', '573697336e3b12023e6236e6', '573695f46e3b12023e508da9', '5736978c6e3b12023e672073', '573695626e3b12023e488f20', '58d83014d649053542fe1ef1', '573696266e3b12023e536af6', '573695f36e3b12023e508678', '58d83014d649053542fe1ede', '58d83014d649053542fe1eee', '573697336e3b12023e6237f9', '573696206e3b12023e532312', '573696056e3b12023e51822e']",33,47,7789.0
206993,Borivoj Tydlitát,"['26493', '104269', '104858', '153147', '187861', '195066', '252069', '333822', '367119', '422910', '442306', '533449', '544979', '614375', '643759', '735887', '744702', '752763', '758324', '793495', '830762', '870984', '891680', '926686', '982431', '1082762', '1093354', '1148632', '1148707', '1176969', '1201304', '1304669', '1308535', '1310331', '1372794', '1419021', '1479802', '1501317', '1505178', '1531690', '1626638', '1682186', '1689054', '1741308', '1784102', '1815564']","['573697866e3b12023e66cbf9', '573697886e3b12023e66ea20', '573696fc6e3b12023e5f7bc0', '573698046e3b12023e6dd280', '573695f86e3b12023e50cd59']",46,5,1349.0
208608,Braden Hancock,"['32794', '143375', '185636', '441389', '562351', '765586', '815285', '1082521', '1125888', '1145082', '1322952', '1730464']","['58437722ac44360f1082f254', '573697ac6e3b12023e68f471', '573698626e3b12023e728c2b', '573695fe6e3b12023e512a83', '555036d47cea80f95415b781']",12,5,6148.0
215878,Brij Bihari Dubey,"['957735', '1221845', '1226909', '1602690']","['573695cd6e3b12023e4e5cef', '57a4e912ac44365e35c96336', '573697f46e3b12023e6cea0f', '573697c96e3b12023e6a89aa', '573697c96e3b12023e6a8a0f']",4,5,7102.0
221275,Burkhard Englert,"['61842', '85530', '298408', '355362', '361828', '437571', '466252', '758039', '918657', '960226', '1053091', '1064430', '1130719', '1167751', '1238666', '1272754', '1322611', '1348259', '1402772', '1554924', '1575484', '1793816']","['573697646e3b12023e64bd82', '573697b16e3b12023e693ac5', '573696766e3b12023e582367', '573696a16e3b12023e5a8a4e', '573697616e3b12023e649620', '573697c46e3b12023e6a4873', '573696756e3b12023e582132', '573696df6e3b12023e5de022', '573696d26e3b12023e5d278b', '573697b06e3b12023e692c29', '573697646e3b12023e64c095', '573697b16e3b12023e693ba3', '573695626e3b12023e489096', '573697136e3b12023e60acb7', '573696526e3b12023e55f47a', '57a4e91aac44365e35c97db7', '573697b16e3b12023e693bd6', '573697b16e3b12023e693fbb', '573696df6e3b12023e5de114', '573697636e3b12023e64b8a1', '5736979b6e3b12023e681b4d', '573697c46e3b12023e6a47ef']",22,22,7789.0
221395,Burn L. Lewis,"['5458', '87527', '147875', '306863', '346539', '428370', '515274', '533449', '708122', '728924', '766800', '808372', '957757', '1093354', '1289475', '1304669', '1338080', '1377981', '1422224', '1597918', '1707970']","['573696fe6e3b12023e5f8d32', '573697866e3b12023e66c857', '573697876e3b12023e66db03', '573696fd6e3b12023e5f859b', '573696fc6e3b12023e5f76fa', '573697006e3b12023e5fac48', '5736978b6e3b12023e6713a4', '5736978a6e3b12023e67028e', '5736978a6e3b12023e66fcb9', '573695f86e3b12023e50cefb', '5736978a6e3b12023e66f988', '573697876e3b12023e66de03']",21,12,1349.0
224382,C. Becker,"['4816', '6934', '165097', '190619', '230878', '333501', '418385', '526964', '713534', '715101', '799497', '803970', '877215', '1018049', '1026111', '1033578', '1118696', '1284380', '1351525', '1627467', '1665727', '1704380', '1746319']","['573697b76e3b12023e698b37', '573695866e3b12023e4a7d08', '573695666e3b12023e48b7e0', '573696186e3b12023e52a531', '57d06393ac44367354288f56']",23,5,2159.0
