id,name,co_authors,papers,num_co_authors,num_papers,community
145520,Arne Meier,"['101311', '136278', '144884', '491360', '491362', '517864', '630328', '688545', '689718', '803645', '804037', '804493', '823756', '849623', '852740', '966444', '1032116', '1095218', '1095517', '1151356', '1161691', '1213740', '1262055', '1384462', '1394317', '1508142', '1508195', '1581524', '1666431', '1742562']","['573696136e3b12023e525e76', '5736960b6e3b12023e51e0d3', '555036d67cea80f95415c9cf', '573695776e3b12023e49aa9d', '5736960c6e3b12023e51fa65', '555037c67cea80f954198861', '5550377c7cea80f95418a56e', '5736965a6e3b12023e566b87', '555036e67cea80f954166170', '573698496e3b12023e711ed1', '573696d36e3b12023e5d3379', '573696db6e3b12023e5da3cc', '5736979b6e3b12023e681276', '573696006e3b12023e5141ec', '573696d26e3b12023e5d2b40', '573696d36e3b12023e5d32fb', '573696046e3b12023e517816', '573697de6e3b12023e6bbdd1', '555036d67cea80f95415d2eb', '573696066e3b12023e519ed8', '573696d36e3b12023e5d33ac', '5736987d6e3b12023e73d761', '573696086e3b12023e51b50c', '58437725ac44360f1082fce4', '5736965a6e3b12023e566cea', '573696106e3b12023e5230e2', '573696426e3b12023e54f61a', '573698136e3b12023e6e831b', '573696056e3b12023e518078', '58d8300dd649053542fe13f7', '573696136e3b12023e525f0f', '555037c67cea80f954198881', '5736987d6e3b12023e73d0b0', '573696066e3b12023e51a1a8', '5736987d6e3b12023e73d2be', '58437796ac44360f10844ebd', '555036d67cea80f95415caed', '573696006e3b12023e5140e2', '573696066e3b12023e519f10', '573696a16e3b12023e5a8a33', '5550377c7cea80f95418a53d', '573696066e3b12023e519d1b', '573695646e3b12023e489f8f', '573696d36e3b12023e5d335f', '5736969d6e3b12023e5a5c58', '573695ce6e3b12023e4e6fcb', '573698136e3b12023e6e82cd', '5736959c6e3b12023e4bc56f', '573695786e3b12023e49acf2', '5736988c6e3b12023e74a7c7', '57d06406ac443673542999f7', '573696136e3b12023e52591c', '573697f66e3b12023e6d05c8', '555036d77cea80f95415d543', '573696576e3b12023e563dad']",30,55,3975.0
145712,Arnie Lund,"['19227', '122787', '201955', '203110', '244133', '247236', '310412', '340772', '349133', '440857', '737527', '750185', '758662', '765117', '771243', '817228', '820325', '885945', '1038654', '1139301', '1241983', '1436914', '1736971', '1742594']","['573696416e3b12023e54df87', '573698556e3b12023e71bd5b', '573696e36e3b12023e5e26e4', '573696426e3b12023e54e351', '573696e56e3b12023e5e4189', '573696e66e3b12023e5e461f', '573696416e3b12023e54e234', '573696e36e3b12023e5e1def']",24,8,37242.0
146077,Arnold M. Lund,"['108899', '122787', '127646', '216528', '244133', '340772', '383355', '440377', '453556', '462476', '560110', '658492', '703694', '714668', '737527', '750185', '758662', '762065', '771243', '848527', '872086', '906294', '906480', '972611', '976317', '1014516', '1038654', '1139301', '1304738', '1422876', '1452160', '1504357', '1576867', '1592692', '1612809', '1661229', '1729264', '1764398']","['573695d56e3b12023e4ed164', '573695736e3b12023e4966ca', '573696416e3b12023e54e02c', '573696416e3b12023e54dd17', '573698526e3b12023e719c55', '573696e36e3b12023e5e26c3', '573696e36e3b12023e5e2490', '573696416e3b12023e54dc4c', '573696e56e3b12023e5e3dfa', '573696416e3b12023e54df62', '573696356e3b12023e541c69', '573696e66e3b12023e5e4690', '573695786e3b12023e49c17b', '573696e36e3b12023e5e2aa7', '573696546e3b12023e56101f', '573696416e3b12023e54dc0a', '573696e56e3b12023e5e41ff', '573696e46e3b12023e5e3325', '573696e46e3b12023e5e34f1']",38,19,37242.0
147875,Arthur Nádas,"['5458', '221395', '368594', '393615', '515274', '766881', '957757', '1138902', '1148707', '1282523', '1304669', '1325324', '1377981', '1422224', '1602072']","['573696516e3b12023e55e19d', '5736958b6e3b12023e4abed0', '555037547cea80f9541810bf', '573696456e3b12023e552752', '573697896e3b12023e66edd2', '5736978a6e3b12023e66f988', '573696456e3b12023e55116a']",15,7,1360.0
148477,Artur Henrique Kronbauer,"['217915', '249691', '249694', '417054', '478722', '842949', '1268770', '1543114', '1721153', '1735344']","['573698026e3b12023e6dbb3a', '573698886e3b12023e74761e', '573698886e3b12023e74764a', '573698886e3b12023e7475af', '573698026e3b12023e6dbb61', '573697756e3b12023e65c8a1', '573698886e3b12023e74756d', '573698526e3b12023e71a0bb', '573695e26e3b12023e4f7f6b', '573698026e3b12023e6dbb39', '5550373b7cea80f95417b4d1', '573698026e3b12023e6dbb0c']",10,12,7812.0
149381,Arun Khosla,"['117876', '117910', '152880', '172771', '392813', '537050', '684016', '722791', '742391', '872550', '885574', '1190666', '1226929', '1343831', '1501286', '1501287', '1524049', '1524060', '1604964']","['573695546e3b12023e47ea8c', '573695866e3b12023e4a75d1', '573698466e3b12023e70fb0f', '5736977a6e3b12023e660ee1', '573695fd6e3b12023e5112ee', '573697076e3b12023e60113b', '573698856e3b12023e743e31', '555036bb7cea80f95414e10d', '573697c96e3b12023e6a8a50', '573696b26e3b12023e5b5096', '5736977a6e3b12023e660f6c', '5736969b6e3b12023e5a4606', '573695816e3b12023e4a2ddb', '573696b16e3b12023e5b4702', '5736977a6e3b12023e660e53', '573697136e3b12023e60ab70', '573697df6e3b12023e6bcc17', '573696b26e3b12023e5b4c8c', '5736969b6e3b12023e5a4654']",19,19,2152.0
150264,Arvinder Kaur,"['137521', '194531', '386125', '532237', '538756', '582813', '683705', '872550', '881595', '881625', '882287', '932528', '1190666', '1269754', '1341439', '1344162', '1373118', '1446803', '1484726', '1498312', '1539608', '1547232', '1554248', '1838136']","['573697de6e3b12023e6bbbbb', '573695786e3b12023e49b84a', '573696256e3b12023e5354f4', '5736985f6e3b12023e7259ac', '573697a06e3b12023e68624f', '573695786e3b12023e49adc4', '5736985d6e3b12023e723cc3', '5736966e6e3b12023e57b293', '555037547cea80f954180a69', '5843773eac44360f10834524', '555036df7cea80f9541623a2', '5736958c6e3b12023e4ac7a7', '5736966e6e3b12023e57b677', '573696246e3b12023e5352af', '5736966e6e3b12023e57b2de', '573697de6e3b12023e6bbbde', '5736985f6e3b12023e725798', '5736967e6e3b12023e589fd0', '5736954d6e3b12023e47905e', '5736954d6e3b12023e4790dc', '5736966e6e3b12023e57b34a', '573695b66e3b12023e4d3ae8', '5736954e6e3b12023e479c19', '5736985d6e3b12023e723c7f', '573696b16e3b12023e5b469c', '555037c67cea80f9541982bb', '573697a06e3b12023e686268', '573696df6e3b12023e5df199', '573697de6e3b12023e6bbc28', '573696256e3b12023e5354ac', '5736954d6e3b12023e47909d', '555037c67cea80f9541981b3', '5736966e6e3b12023e57b607', '555036f07cea80f9541671cc', '58437789ac44360f10843f16', '5736962b6e3b12023e53a2c6', '5736954e6e3b12023e479f13', '573695b66e3b12023e4d3a82', '5736966e6e3b12023e57afac', '5736966e6e3b12023e57b0d0', '573697686e3b12023e64fbb2', '5736966e6e3b12023e57b41b', '573697d56e3b12023e6b3cd7', '5736965a6e3b12023e567bfc', '555037a47cea80f954194316', '5736962b6e3b12023e53a1af']",24,46,2152.0
151256,Asher M. Kach,"['63039', '134698', '216467', '343981', '350320', '803257', '851119', '886739', '1250370', '1263337', '1272653', '1395960', '1430270', '1451981', '1515258', '1586237']","['555036d37cea80f95415a5e6', '573696266e3b12023e536a40', '555036d37cea80f95415a5c8', '573695f46e3b12023e508a83', '573695f46e3b12023e508c10', '5736966f6e3b12023e57c17f', '573696766e3b12023e5825e1', '573696266e3b12023e536c5f', '573697336e3b12023e6237ce', '573695776e3b12023e49aa60', '555036d37cea80f95415a5b7', '573695986e3b12023e4b7cd8', '573696266e3b12023e536bc2']",16,13,7808.0
152777,Ashutosh Agrawal,"['159478', '159996', '937913', '1050025', '1379975', '1391894']","['58d8303ad649053542fe6b4c', '5843778eac44360f10843ffc']",6,2,7118.0
154812,Asumu Takikawa,"['182646', '297752', '344666', '423035', '736363', '1115509', '1118406', '1124114', '1417882', '1481921', '1628516']","['5736972b6e3b12023e61d120', '573698776e3b12023e737efe', '5736987c6e3b12023e73c6c9', '5736954d6e3b12023e47954d', '573697026e3b12023e5fc57b']",11,5,8260.0
159478,Avadh Kishor,"['152777', '747763', '1050025', '1345101', '1379975', '1645482']","['58437789ac44360f10843f19', '5843770dac44360f1082c2ce', '5843778eac44360f10843ffc']",6,3,7118.0
159506,Avani Sharma,"['143188', '448736', '1018858', '1349894', '1379949', '1384751', '1645512']","['555037087cea80f95416f0b4', '555037237cea80f954175ad9', '573697a86e3b12023e68c93b']",7,3,7118.0
160435,Avril Hodges,"['127031', '439750', '1139301', '1315691', '1504425', '1588959']","['573696e36e3b12023e5e1fc3', '573697736e3b12023e65aafa']",6,2,37242.0
161246,Axelle Apvrille,"['11086', '363727', '418996', '728574', '1005672', '1044740', '1337117', '1400100', '1514703', '1674669', '1733585', '1734299']","['573695816e3b12023e4a359c', '573697c16e3b12023e6a21b7', '573697a36e3b12023e688001', '5736966b6e3b12023e57894b', '573697b16e3b12023e693e84', '5736965c6e3b12023e568970', '5736983a6e3b12023e706709', '573695a56e3b12023e4c46df', '573695a56e3b12023e4c46a0', '573695a56e3b12023e4c467d']",12,10,7812.0
164543,B. B. Gupta,"['11197', '18301', '81001', '87936', '120276', '137532', '160573', '444618', '462919', '1025376', '1051212', '1213309', '1216573', '1279413', '1326241', '1348752', '1375892', '1384751', '1384763', '1483148', '1499595', '1511279', '1525990', '1529815', '1540994', '1645863']","['58d82fe0d649053542fd9824', '57a4e908ac44365e35c95761', '573695fe6e3b12023e512419', '573695aa6e3b12023e4c91cf', '58d82fced649053542fd7079', '5736982e6e3b12023e6ff446', '57a4e92bac44365e35c9aa95', '573696086e3b12023e51b13c', '573696136e3b12023e525aa9', '573696016e3b12023e515204', '573698016e3b12023e6da13f', '58d82fe8d649053542fdaf77', '573696086e3b12023e51afbf', '573696086e3b12023e51afb3', '5736974b6e3b12023e6366c0', '573696036e3b12023e516eb4', '5736982e6e3b12023e6ff3e4', '5736965d6e3b12023e569a28', '5736965a6e3b12023e566845', '573696056e3b12023e518040', '58d82ff6d649053542fdd347', '573697346e3b12023e624be5', '573695b76e3b12023e4d4622', '573696876e3b12023e5929ee']",26,24,7118.0
168849,B. S. Saini,"['15492', '332607', '392813', '534761', '537193', '563784', '1713192', '1735647']","['58437713ac44360f1082cdfb', '5736969b6e3b12023e5a45b9', '573695866e3b12023e4a7ad6', '573695d26e3b12023e4ea602', '5843770dac44360f1082be98']",8,5,2152.0
169591,B. V. Ramana Reddy,"['19746', '151648', '252998', '1125867', '1227291', '1392235']","['555036c27cea80f954152756', '5736959f6e3b12023e4be0ab', '573696136e3b12023e52618f', '5736959e6e3b12023e4bdbab', '555036f57cea80f954169f6b', '5736967c6e3b12023e587cea']",6,6,2152.0
175196,Barbara F. Csima,"['134698', '171999', '188749', '244792', '381481', '411276', '692897', '774449', '803257', '833858', '834001', '851119', '910067', '1250370', '1395960', '1406385', '1420831', '1429859', '1451981', '1718146']","['573695f36e3b12023e5082e1', '573695f46e3b12023e508999', '573695f46e3b12023e5091eb', '573695f36e3b12023e508592', '573695e46e3b12023e4fa577', '573697336e3b12023e623703', '573696266e3b12023e536c10', '573696576e3b12023e563ff9', '573696766e3b12023e5824eb', '573695f36e3b12023e50864d', '555036db7cea80f954160e4f', '573695f46e3b12023e5089f0', '573695f46e3b12023e508dbb', '573696266e3b12023e536d65', '573695786e3b12023e49abb1', '573696756e3b12023e581e99', '573695f46e3b12023e508c19', '573697336e3b12023e6236e3', '573695f46e3b12023e508f4c', '58d82fd6d649053542fd80e6', '573697526e3b12023e63c945']",20,21,7808.0
176541,Barjinder Singh Saini,"['137250', '221601', '897127', '1229356']","['58d82ff4d649053542fdcc57', '58d82facd649053542fd0caa']",4,2,2152.0
177629,Bart Kastermans,"['236532', '702508', '809449', '863359', '906014', '1053091', '1395960', '1430270', '1586237', '1828227', '1902312']","['573695626e3b12023e488a44', '573695f36e3b12023e5083c7', '573695f46e3b12023e509139', '573695986e3b12023e4b7de2', '573695f46e3b12023e509101', '573696af6e3b12023e5b326f', '573695606e3b12023e4877a2', '573696766e3b12023e582354']",11,8,7808.0
179461,Bastian Laubner,"['112165', '137127', '188467', '200386', '804113', '1093656', '1263370', '1507903']","['5736976e6e3b12023e655b7e', '573696b36e3b12023e5b6953', '573696016e3b12023e5157f9', '573696616e3b12023e56e38a', '573697dd6e3b12023e6bb487', '5736967c6e3b12023e587ea7', '573696ca6e3b12023e5cb18b', '5736976e6e3b12023e65594f', '573696006e3b12023e513d0c']",8,9,3975.0
182646,Ben Greenman,"['60537', '154812', '344666', '477450', '736363', '1118406', '1124114', '1444110', '1590141']","['573698776e3b12023e737efe', '58d83051d649053542fe9f7e', '573696df6e3b12023e5de44e']",9,3,8260.0
185135,Benjamin Fontan,"['691790', '753417', '966309', '1005672', '1183081', '1216135', '1337117', '1495482', '1658421']","['573695d76e3b12023e4eef5a', '573697cb6e3b12023e6ab73b', '573696ef6e3b12023e5ec67d', '573698126e3b12023e6e6ed7', '573696f56e3b12023e5f1a85', '57d063adac4436735428c1d7']",9,6,7812.0
194531,Bharti Suri,"['31624', '87450', '136988', '150264', '197496', '748456', '1249016', '1342886', '1346471', '1348418', '1492274', '1554248', '1838136']","['5736966e6e3b12023e57b307', '5736985f6e3b12023e7257d8', '57d063cfac44367354291877', '573695786e3b12023e49b84a', '5736974b6e3b12023e636801', '573696b16e3b12023e5b469c', '5736954d6e3b12023e47905e', '555036c67cea80f954154bf5', '573697106e3b12023e60973e', '573698796e3b12023e739b6b', '5736966e6e3b12023e57afac', '5736966e6e3b12023e57b16c', '5736966e6e3b12023e57af74', '5736958c6e3b12023e4ac7a7']",13,14,2152.0
199478,Bireswar Das,"['453350', '477651', '672776', '718934', '804113', '1050547', '1202158', '1228993', '1291907', '1298188', '1344660', '1388203', '1484000', '1507903', '1510600', '1730845', '1731579']","['573695986e3b12023e4b7a2c', '5736975c6e3b12023e645862', '58d8303fd649053542fe7d9f', '573697b06e3b12023e6934da', '555037127cea80f954171d42', '573696106e3b12023e52399e', '573696796e3b12023e58583c', '573696616e3b12023e56e2c1', '5736976e6e3b12023e655747', '555037d17cea80f95419b6df', '573696106e3b12023e5237d2', '573696616e3b12023e56e34a', '573696626e3b12023e56e642', '5736974a6e3b12023e635f5b', '5736975c6e3b12023e64580e', '5736973c6e3b12023e62c039', '573697b06e3b12023e693081', '573697276e3b12023e619744', '555036b67cea80f95414b1d7', '573696616e3b12023e56e57f', '5736976e6e3b12023e655531', '57d063d3ac443673542922f0', '573695fa6e3b12023e50e3ef', '5736960e6e3b12023e520ca0', '573696a16e3b12023e5a8a52', '573695986e3b12023e4b75bd', '573696116e3b12023e524401', '573695fa6e3b12023e50e692', '573697de6e3b12023e6bbdca', '573696626e3b12023e56e630']",17,30,3975.0
201242,Bjørn Kjos-Hanssen,"['27077', '53279', '86755', '112590', '117973', '131231', '170388', '234265', '361966', '510909', '728361', '735643', '743958', '744602', '834001', '896597', '899676', '928125', '980649', '1046549', '1053091', '1203294', '1230453', '1300388', '1302920', '1395960', '1406385', '1506924', '1586237', '1589883', '1655863', '1770976', '1779896']","['573697336e3b12023e623661', '58d83014d649053542fe1eee', '555036d47cea80f95415b959', '573695626e3b12023e4889f3', '5736978c6e3b12023e672073', '57a4e921ac44365e35c99243', '573697336e3b12023e623711', '58d82fecd649053542fdbf39', '5736966b6e3b12023e577522', '573697336e3b12023e6237e2', '573696616e3b12023e56e123', '58d82fe8d649053542fdb137', '573696016e3b12023e515173', '573695e46e3b12023e4fa709', '573695f46e3b12023e508da9', '573697336e3b12023e6237f9', '555036f17cea80f954167d63', '573696206e3b12023e532312', '573695626e3b12023e488f20', '573695fe6e3b12023e5123ce', '573696266e3b12023e536af6', '573697336e3b12023e6236e6', '573696266e3b12023e536b18', '5736967c6e3b12023e588756', '57a4e921ac44365e35c99006', '573696766e3b12023e582530', '573697336e3b12023e6235c1', '573695f36e3b12023e508678', '573695f46e3b12023e508a62', '573696056e3b12023e5194f6', '573696af6e3b12023e5b320d', '58437722ac44360f1082f203', '555036d87cea80f95415eeb1', '573696566e3b12023e5631b9', '58d83014d649053542fe1ede', '57a4e8f9ac44365e35c945b2', '5736976e6e3b12023e65564d', '573696056e3b12023e51822e', '573696766e3b12023e5822f8', '5736961a6e3b12023e52be7a', '57a4e91dac44365e35c986cb', '573695f46e3b12023e50894e', '555037ce7cea80f95419b090', '5736959c6e3b12023e4bc463', '573696136e3b12023e525f1b', '58d83014d649053542fe1ef1', '555037377cea80f95417a6b7']",33,47,7808.0
203110,Bob Hendrich,"['122787', '145712', '349133', '737527', '1038654', '1139301', '1193604', '1305675', '1395273', '1436914', '1794339']","['573696e46e3b12023e5e3047', '573696e46e3b12023e5e38c1', '573698526e3b12023e719e4d', '573696e36e3b12023e5e1def']",11,4,37242.0
215146,Brian Wang,"['30331', '39263', '40242', '40277', '50363', '143124', '162202', '197113', '281184', '358862', '382507', '481197', '546987', '654093', '677631', '718371', '727235', '743588', '944423', '983956', '1097034', '1181010', '1228266', '1233735', '1283508', '1306424', '1421779', '1422766', '1443376', '1472993', '1479116', '1496371', '1497697', '1777694', '1826331', '1855221']","['57d06416ac4436735429c32e', '573697db6e3b12023e6b958c', '57d06416ac4436735429c343', '573697db6e3b12023e6b9571', '573696956e3b12023e59e9a8', '5736979b6e3b12023e68142e', '555036c67cea80f9541551cd', '573695846e3b12023e4a56c8', '58d82fd2d649053542fd7c89', '573696956e3b12023e59ea63', '58d83028d649053542fe501c', '573696256e3b12023e5356bf']",36,12,1161.0
221246,Burke Fetscher,"['261974', '344666', '383279', '731622', '747266', '809696', '930390', '1115509', '1124114', '1153328', '1304439', '1417882', '1575891', '1596988', '1677920', '1734374', '1773098']","['573698316e3b12023e7015b4', '573697036e3b12023e5fd772', '573697f96e3b12023e6d305f', '555037d17cea80f95419b655']",17,4,8260.0
221395,Burn L. Lewis,"['5458', '87527', '147875', '306863', '346539', '428370', '515274', '533449', '708122', '728924', '766800', '808372', '957757', '1093354', '1289475', '1304669', '1338080', '1377981', '1422224', '1597918', '1707970']","['573696fc6e3b12023e5f76fa', '573697006e3b12023e5fac48', '573697866e3b12023e66c857', '573695f86e3b12023e50cefb', '5736978a6e3b12023e67028e', '573697876e3b12023e66db03', '5736978a6e3b12023e66f988', '573696fe6e3b12023e5f8d32', '5736978b6e3b12023e6713a4', '573697876e3b12023e66de03', '5736978a6e3b12023e66fcb9', '573696fd6e3b12023e5f859b']",21,12,1360.0
221601,Butta Singh,"['8319', '137250', '176541', '392813', '872583', '1229356']","['573696746e3b12023e5801c7', '5736969b6e3b12023e5a45db', '58d82facd649053542fd0caa']",6,3,2152.0
230678,C. S. Rai,"['395351', '865648', '1229143', '1257240', '1279423', '1365708', '1524049', '1838136']","['573695e16e3b12023e4f7a17', '5736959f6e3b12023e4be7d5', '5736956f6e3b12023e492cb0', '5736957b6e3b12023e49d9bc', '5736957c6e3b12023e49f0dc', '5736971e6e3b12023e612594', '58437752ac44360f1083ad0c', '5736959f6e3b12023e4be557', '5736987a6e3b12023e73add4', '573696956e3b12023e59e1aa', '573695b96e3b12023e4d5b2c']",8,11,2152.0
234143,Cambron N. Carter,"['21915', '78709', '81644', '82061', '371851', '408167', '650279', '728276', '1163466', '1181796', '1419621', '1442892', '1444055', '1474169', '1481201']","['5736986e6e3b12023e731096', '573697b46e3b12023e696cf9', '573697b56e3b12023e697738']",15,3,1161.0
236440,Carl Eastlund,"['246105', '297752', '747266', '806870', '817564', '1115509', '1118406', '1402360', '1417882', '1481921']","['573698776e3b12023e737be1', '573697446e3b12023e631801', '573698446e3b12023e70d968', '573697da6e3b12023e6b8a60', '555037207cea80f954174a1b']",10,5,8260.0
238547,Carlos A. F. Pimentel Filho,"['249691', '249694', '974478', '1659058', '1709289', '1870120']","['573698026e3b12023e6dbba1', '573695b86e3b12023e4d4bc0', '573698026e3b12023e6dbb66']",6,3,7812.0
243310,Carola Fellenz Thompson,"['215952', '247236', '248460', '316206', '351436', '619173', '688606', '737527', '739408', '784294', '896140', '975870', '1241242', '1294733', '1408775', '1594817']","['573696e46e3b12023e5e3046', '555037157cea80f9541726af', '573696e36e3b12023e5e1fae', '573696e56e3b12023e5e3995', '573696e36e3b12023e5e283f', '573696e46e3b12023e5e3780', '573696e36e3b12023e5e1ead']",16,7,37242.0
243364,Carola Thompson,"['356755', '383355', '739556', '784294', '1011294', '1269124', '1320576', '1683070']","['57d063bdac4436735428f64a', '573696e56e3b12023e5e39f6', '573696e36e3b12023e5e24fa']",8,3,37242.0
245062,Carrie J. Cai,"['19151', '424614', '436087', '441292', '574347', '723755', '730850', '755913', '757959', '849993', '896140', '941006', '1149719', '1242910', '1329936', '1418132', '1524554', '1525548', '1589338', '1885108', '1892404']","['573697fc6e3b12023e6d5813', '573696e66e3b12023e5e45ef', '555037627cea80f954184ce2', '573696e46e3b12023e5e2f82', '555037157cea80f9541723a0', '573697a06e3b12023e685004', '57d063bdac4436735428f652', '57d063bdac4436735428f2e7', '573696e46e3b12023e5e35ac', '555037a87cea80f954194beb']",21,10,37242.0
